
3.3.2015 - 18:36 [SGA]DOOZY#736AFFJude killed zakomako for: huen
4.3.2015 - 13:52 [SiK]PauerfC_Cl killed #00FF00Ukranian_Gamer for: press b when afk
4.3.2015 - 16:15 [SGA]Jack123 killed Player7430 for: test
5.3.2015 - 12:40 [SGA]DOOZY#736AFFJude killed AdhocAardvark74 for: ff
5.3.2015 - 18:23 SandySweet killed [uDka]#FF0000DRAGON for: asd
6.3.2015 - 22:55 SandySweet killed #000000No-#00ff00name for: finishthemapfucker
6.3.2015 - 23:17 SandySweet killed #000000No-#00ff00name for: pizdaruska
6.3.2015 - 23:18 SandySweet killed #ff0000NetworkTrouble for: pussy
6.3.2015 - 23:22 SandySweet killed #000000No-#00ff00name for: blocker
7.3.2015 - 9:44 SandySweet killed Voodi for: asdf
7.3.2015 - 12:16 [SiK]PauerfC_Cl killed #00ffffCHEATER for: blcooker
7.3.2015 - 12:47 [SGA]DOOZY#736AFFJude killed GleamingPluto60 for: f
7.3.2015 - 13:54 SandySweet killed [B]mehmet6326 for: usonofawhore
7.3.2015 - 13:54 SandySweet killed [B]mehmet6326 for: asd
7.3.2015 - 13:54 SandySweet killed Fatih for: asd
7.3.2015 - 13:54 SandySweet killed [B]mehmet6326 for: asd
7.3.2015 - 13:57 [SGA]DOOZY#736AFFJude killed Bramster for: fff
7.3.2015 - 14:58 [SGA]Jack123 killed valera for: block
7.3.2015 - 14:59 [SGA]Jack123 killed valera for: block
8.3.2015 - 1:43 -]alw[-#fff000MoshPit killed [WRT]BlancoPerla for: blck
8.3.2015 - 11:53 SandySweet killed #ff0000Pro#00ff00Six for: blocker
8.3.2015 - 13:48 [SGA]DOOZY#736AFFJude killed #ff00ffMight for: ffd
8.3.2015 - 15:20 [SGA]Jack123 killed [WTTJ]#228B22Sangiz for: block
8.3.2015 - 15:20 [SGA]Jack123 killed #000000No-#00ff00name for: block
8.3.2015 - 15:32 [SGA]#CCFF33pingeris killed #000000No-#00ff00name for: block
8.3.2015 - 15:33 [SGA]#CCFF33pingeris killed #000000No-#00ff00name for: block
8.3.2015 - 15:33 [SGA]#CCFF33pingeris killed #000000No-#00ff00name for: block
8.3.2015 - 15:33 [SGA]#CCFF33pingeris killed #000000No-#00ff00name for: block
8.3.2015 - 15:34 [SGA]#CCFF33pingeris killed #000000No-#00ff00name for: block
8.3.2015 - 15:34 [SGA]#CCFF33pingeris killed #000000No-#00ff00name for: block
8.3.2015 - 15:34 [SGA]#CCFF33pingeris killed #000000No-#00ff00name for: block
8.3.2015 - 15:36 [SGA]Jack123 killed #000000No-#00ff00name for: block
8.3.2015 - 15:36 [SGA]Jack123 killed #000000No-#00ff00name for: block
8.3.2015 - 15:36 [SGA]Jack123 killed #000000No-#00ff00name for: block
8.3.2015 - 15:37 [SGA]Jack123 killed #000000No-#00ff00name for: block
8.3.2015 - 15:37 [SGA]Jack123 killed #000000No-#00ff00name for: block
8.3.2015 - 15:37 [SGA]Jack123 killed #000000No-#00ff00name for: block
8.3.2015 - 15:40 [SGA]Jack123 killed #000000No-#00ff00name for: block
10.3.2015 - 9:23 SandySweet killed Deyko for: fdp
10.3.2015 - 9:23 SandySweet killed Deyko for: fdp
10.3.2015 - 12:12 SandySweet killed #B1FB17Ookay#000000! for: asd
10.3.2015 - 12:13 SandySweet killed lkjhgf for: blocker
10.3.2015 - 17:31 SandySweet killed bux for: asd
10.3.2015 - 17:31 SandySweet killed bux for: asd
10.3.2015 - 17:31 SandySweet killed bux for: asd
10.3.2015 - 17:31 SandySweet killed bux for: asd
11.3.2015 - 2:2 -]alw[-#fff000MoshPit killed Alex for: wrongway
11.3.2015 - 12:53 [SiK]PauerfC_Cl killed #ff00ccRobaLTU for: noob
11.3.2015 - 13:33 [SGA]Jack123 killed [DoN]Granderski_Do$ for: kurwa
11.3.2015 - 13:34 [SGA]Jack123 killed [DoN]Granderski_Do$ for: ff
11.3.2015 - 13:47 [SGA]Jack123 killed [DoN]Granderski_Do$ for: idiot
11.3.2015 - 20:9 SandySweet killed buletov for: asd
11.3.2015 - 20:10 SandySweet killed [TR]JEMAL for: asd
11.3.2015 - 20:20 SandySweet killed buletov for: nub
11.3.2015 - 20:20 SandySweet killed [WRT]#ff4000rydah. for: matame
12.3.2015 - 10:49 SandySweet killed LikeableIntestines18 for: ruskapizda
12.3.2015 - 10:49 SandySweet killed LikeableIntestines18 for: asd
12.3.2015 - 20:55 [SGA]#CCFF33pingeris killed #96ff01Mathi for: block
12.3.2015 - 20:55 [SGA]#CCFF33pingeris killed #96ff01Mathi for: block
14.3.2015 - 11:40 SandySweet killed ildarb for: followcheckpoints
14.3.2015 - 11:44 [SGA]Jack123 killed nelagai for: rus fag
14.3.2015 - 11:44 [SGA]Jack123 killed nelagai for: ff
14.3.2015 - 12:38 [SiK]PauerfC_Cl killed Dima for: blocker
14.3.2015 - 22:57 SandySweet killed Scorpi for: idiot
14.3.2015 - 22:57 SandySweet killed #000000BLACK<~~ for: idiot
15.3.2015 - 13:38 [SGA]Jack123 killed #ff0000mR.#ffcc00GoLD for: anani banani
15.3.2015 - 13:38 [SGA]Jack123 killed #ff0000mR.#ffcc00GoLD for: blocker
15.3.2015 - 17:23 [SGA]DOOZY#736AFFJude killed #CC22CCA#FFFF00med for: idiot
15.3.2015 - 20:22 [SiK]PauerfC_Cl killed rAmI#ff0000(*#00ff2aDz for: blocker
15.3.2015 - 20:45 SandySweet killed t-ROLL for: stupidfuck
15.3.2015 - 20:46 SandySweet killed t-ROLL for: asd
15.3.2015 - 20:46 SandySweet killed t-ROLL for: asd
16.3.2015 - 8:40 -]alw[-#fff000MoshPit killed MysterMR for: noob
16.3.2015 - 18:38 [SiK]PauerfC_Cl killed Roba#ff0000(*#00dd0dDZ for: you fucking idiot
16.3.2015 - 18:38 [SiK]PauerfC_Cl killed Roba#ff0000(*#00dd0dDZ for: blocker
16.3.2015 - 18:39 [SiK]PauerfC_Cl killed Roba#ff0000(*#00dd0dDZ for: blocker
16.3.2015 - 18:40 [SiK]PauerfC_Cl killed #00FFFFNoob#40FF00{BG} for: blocker
16.3.2015 - 22:6 SandySweet killed #00FFFFNoob#40FF00{BG} for: blocker
16.3.2015 - 22:7 SandySweet killed Mad#ff0000Max#00dd00DZ for: asd
16.3.2015 - 22:7 SandySweet killed #FF0121KebabPower for: asd
16.3.2015 - 22:7 SandySweet killed #00FFFFNoob#40FF00{BG} for: blockeer
18.3.2015 - 8:50 SandySweet killed #ff00ccRobaLTU for: blockeer
18.3.2015 - 17:41 [SGA]DOOZY#736AFFJude killed NickYahoo for: suck noob
18.3.2015 - 17:42 [SGA]DOOZY#736AFFJude killed NickYahoo for: blocking
18.3.2015 - 19:37 SandySweet killed [uDka]#60fab5Flomaster for: nub
18.3.2015 - 20:16 SandySweet killed KoM|#FFCC00Buttinator for: blocker
19.3.2015 - 12:10 SandySweet killed NorBeeee for: blocker
19.3.2015 - 22:30 SandySweet killed Whelet for: blocker
20.3.2015 - 6:41 -]alw[-#fff000MoshPit killed #000000No-#00ff00name for: wrong way
20.3.2015 - 7:13 -]alw[-#fff000MoshPit killed #000000No-#00ff00name for: block
20.3.2015 - 7:16 -]alw[-#fff000MoshPit killed #000000No-#00ff00name for: block
20.3.2015 - 7:16 -]alw[-#fff000MoshPit killed #000000No-#00ff00name for: block
20.3.2015 - 7:57 SandySweet killed [BVB]#0000ffR#ffff00eq for: idiota
20.3.2015 - 12:54 [SGA]Jack123 killed klim for: ff
20.3.2015 - 18:28 SandySweet killed #33ff33[SKC]ViRuS for: asd
21.3.2015 - 12:54 [SGA]DOOZY#736AFFJude killed [SiK]Danubio for: ff
21.3.2015 - 13:4 [SGA]Jack123 killed [M_O]sosok_23 for: ff
21.3.2015 - 13:56 [SiK]PauerfC_Cl killed Tuco->lone-star-rider for: blocker
21.3.2015 - 15:54 [SGA]DOOZY#736AFFJude killed Kovine#FFFF00.Audrele. for: cf
21.3.2015 - 17:31 [SiK]PauerfC_Cl killed SavoryBirdcage99 for: blocker
21.3.2015 - 17:47 [SiK]PauerfC_Cl killed t-ROLL for: press b
22.3.2015 - 11:7 [SiK]PauerfC_Cl killed [9mm]Moktar for: blcoker
22.3.2015 - 13:44 [SiK]PauerfC_Cl killed [DoM]Tomek8248 for: IDIOTS
22.3.2015 - 13:54 [SiK]PauerfC_Cl killed sNs|#ff0000Joskaba for: blocker
22.3.2015 - 18:25 [SiK]PauerfC_Cl killed LovingScrubber16 for: press b
22.3.2015 - 18:25 [SiK]PauerfC_Cl killed errafifdakhla for: press b
22.3.2015 - 20:15 [SGA]Jack123 killed [uDka]#FF0000ANUBIS for: bug
23.3.2015 - 6:24 -]alw[-#fff000MoshPit killed #FFFF00Vkusnyshkin for: ;esve
27.8.2015 - 17:18 [SGA]Jack123 marked as blocker Thc
27.8.2015 - 18:25 KoM|#008099neo#990000x marked as blocker UnholyGhost
28.8.2015 - 13:0 [SGA]Jack123 marked as blocker Tammy
28.8.2015 - 13:20 [SGA]Jack123 marked as blocker Megasware128
28.8.2015 - 19:50 [SiK]Danubio killed Domper for: don't block pls
28.8.2015 - 21:41 [SGA]Jack123 marked as blocker #D9FF01Perrei
28.8.2015 - 23:40 SDK marked as blocker [LaP]#D70000FireWall
29.8.2015 - 2:1 -]alw[-#fff000MoshPit killed #FF0000St3v3n11 for: blck
29.8.2015 - 9:42 #CC22CCH#FFFF00ulpje marked as blocker Randy
29.8.2015 - 10:8 [SGA]Jack123 marked as blocker [T.M.I]STR8KASH
29.8.2015 - 13:7 [SGA]Jack123 marked as blocker Ikennd
29.8.2015 - 13:29 [SGA]Jack123 marked as blocker ViolentTroop49
29.8.2015 - 14:52 [DoN]#ff0000MoroGUY marked as blocker Hairyflodder
29.8.2015 - 22:22 SDK marked as blocker #424242KenBloc[K]
29.8.2015 - 22:30 [SGA]Jack123 marked as blocker NO-#0000ffxa#ff0000me
30.8.2015 - 18:50 [SGA]Jack123 marked as blocker [T.M.I]STR8KASH
30.8.2015 - 22:19 [SGA]Jack123 marked as blocker burak54
30.8.2015 - 22:42 [SGA]Jack123 marked as blocker Domper
3.9.2015 - 12:51 THE#ff0000MoroccanGUY marked as blocker #ff0000Sandro
3.9.2015 - 21:39 SDK killed #006600[Cs]=LEON for: tank
5.9.2015 - 2:6 -]alw[-#fff000MoshPit killed Veras for: blc
5.9.2015 - 13:34 [SGA]Jack123 marked as blocker [T.M.I]STR8KASH
5.9.2015 - 13:35 [SGA]Jack123 marked as blocker DenCo
5.9.2015 - 15:23 [OT]#FF8C00Stroth marked as blocker [T.M.I]STR8KASH
6.9.2015 - 21:31 -]alw[-#fff000MoshPit killed [TZH]Csigger for: blc
8.9.2015 - 17:47 [SGA]Jack123 marked as blocker #00ffffKR|Weed
8.9.2015 - 19:35 [SGA]Jack123 marked as blocker NO-#0000ffxa#ff0000me
9.9.2015 - 10:38 [OT]#FF8C00Stroth marked as blocker [OT]#FF8C00Stroth
9.9.2015 - 10:40 [OT]#FF8C00Stroth marked as blocker #ff0000Sandro
9.9.2015 - 19:3 [OT]#FF8C00Stroth marked as blocker Veras
9.9.2015 - 20:13 [OT]#FF8C00Stroth marked as blocker yar0slavw1ld
9.9.2015 - 20:16 [OT]#FF8C00Stroth marked as blocker [T.M.I]STR8KASH
10.9.2015 - 14:59 [SGA]H!J@CK killed UKRAINA_HUILOOOOO for: blo
10.9.2015 - 18:3 [OT]#FF8C00Stroth killed #FF0000ZILINS for: see ya later alligator
10.9.2015 - 21:38 #00AAFFCen#FF00FFa killed t-ROLL for: .
11.9.2015 - 15:56 [SGA]Jack123 marked as blocker #00ff00Jos#ffffffkaba
12.9.2015 - 17:4 THE#ff0000MoroccanGUY marked as blocker THE#ff0000MoroccanGUY
14.9.2015 - 11:31 -]alw[-#fff000MoshPit marked as blocker Big-Penis_Bad
15.9.2015 - 15:11 THE#ff0000MoroccanGUY marked as blocker uremine
15.9.2015 - 16:15 KoM|/////#000000AMG* marked as blocker Mrsanek
15.9.2015 - 17:19 [SGA]Jack123 marked as blocker uremine
17.9.2015 - 10:25 [OT]#00FF00Stroth marked as blocker ModernTurkey9
17.9.2015 - 15:24 [OT]#00FF00Stroth marked as blocker R0Ck
18.9.2015 - 1:45 -]alw[-#fff000MoshPit marked as blocker AthomicK
18.9.2015 - 5:14 -]alw[-#fff000MoshPit marked as blocker #00FFFFMurken
19.9.2015 - 8:11 -]alw[-#fff000MoshPit marked as blocker #00FFFFKR|#FEFE22Megas
19.9.2015 - 13:19 [OT]#00FF00Stroth marked as blocker NeoCJ
19.9.2015 - 18:33 -]alw[-#98f000besweeet marked as blocker THE#ff0000MoroccanGUY
20.9.2015 - 13:28 [SGA]Jack123 marked as blocker #00FF00Dzi#0000FFmi
20.9.2015 - 16:32 [SGA]Jack123 marked as blocker [T.M.I]STR8KASH
20.9.2015 - 17:54 [SGA]Jack123 marked as blocker sdm
21.9.2015 - 17:44 [SGA]Jack123 marked as blocker NeoCJ
23.9.2015 - 14:58 [OT]#00FF00Stroth marked as blocker #00ff00Jos#ffffffkaba
23.9.2015 - 15:10 [OT]#00FF00Stroth marked as blocker #FF0000RubinoviyBorsh
23.9.2015 - 15:24 [OT]#00FF00Stroth killed #00ff00Jos#ffffffkaba for: stop block!
23.9.2015 - 15:45 [OT]#00FF00Stroth marked as blocker #00ff00Jos#ffffffkaba
24.9.2015 - 1:28 SDK marked as blocker Encino_Man
